REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,WEALTH_QUINTILE,Wealth Quintile,SERIES_NAME,Series Name,SERIES_YEAR,Series Year,REGIONAL_GROUP,Regional group,TIME_PERIOD,OBS_VALUE,COUNTRY_NOTES,CONNECTION,DEATH_CATEGORY,CATEGORY,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,SERIES_CATEGORY,Series Category,SERIES_TYPE,Series Type,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,Age Group of Women,TIME_SINCE_FIRST_BIRTH,Time Since First Birth,DEFINITION,INTERVAL,SERIES_METHOD,Series Method,LOWER_BOUND,UPPER_BOUND,STATUS,YEAR_TO_ACHIEVE,MODEL,Model Used
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1987-06,7884,,,,,A,Normal value,D,Number of deaths,,,,,,1987.5,,,,,,1,,,6997,8914,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1988-06,7407,,,,,A,Normal value,D,Number of deaths,,,,,,1988.5,,,,,,1,,,6541,8416,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1989-06,6918,,,,,A,Normal value,D,Number of deaths,,,,,,1989.5,,,,,,1,,,6074,7889,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,6519,,,,,A,Normal value,D,Number of deaths,,,,,,1990.5,,,,,,1,,,5700,7453,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,6178,,,,,A,Normal value,D,Number of deaths,,,,,,1991.5,,,,,,1,,,5392,7083,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,5838,,,,,A,Normal value,D,Number of deaths,,,,,,1992.5,,,,,,1,,,5082,6685,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1993-06,5493,,,,,A,Normal value,D,Number of deaths,,,,,,1993.5,,,,,,1,,,4772,6299,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1994-06,5097,,,,,A,Normal value,D,Number of deaths,,,,,,1994.5,,,,,,1,,,4417,5844,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1995-06,4633,,,,,A,Normal value,D,Number of deaths,,,,,,1995.5,,,,,,1,,,4022,5321,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1996-06,4163,,,,,A,Normal value,D,Number of deaths,,,,,,1996.5,,,,,,1,,,3621,4782,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1997-06,3722,,,,,A,Normal value,D,Number of deaths,,,,,,1997.5,,,,,,1,,,3252,4272,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1998-06,3328,,,,,A,Normal value,D,Number of deaths,,,,,,1998.5,,,,,,1,,,2912,3822,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1999-06,2978,,,,,A,Normal value,D,Number of deaths,,,,,,1999.5,,,,,,1,,,2615,3415,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2000-06,2699,,,,,A,Normal value,D,Number of deaths,,,,,,2000.5,,,,,,1,,,2377,3082,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2001-06,2484,,,,,A,Normal value,D,Number of deaths,,,,,,2001.5,,,,,,1,,,2196,2821,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2002-06,2301,,,,,A,Normal value,D,Number of deaths,,,,,,2002.5,,,,,,1,,,2048,2595,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2003-06,2179,,,,,A,Normal value,D,Number of deaths,,,,,,2003.5,,,,,,1,,,1964,2431,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2004-06,2093,,,,,A,Normal value,D,Number of deaths,,,,,,2004.5,,,,,,1,,,1908,2302,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2005-06,2022,,,,,A,Normal value,D,Number of deaths,,,,,,2005.5,,,,,,1,,,1871,2190,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2006-06,1967,,,,,A,Normal value,D,Number of deaths,,,,,,2006.5,,,,,,1,,,1846,2100,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2007-06,1929,,,,,A,Normal value,D,Number of deaths,,,,,,2007.5,,,,,,1,,,1833,2032,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2008-06,1911,,,,,A,Normal value,D,Number of deaths,,,,,,2008.5,,,,,,1,,,1831,2001,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2009-06,1915,,,,,A,Normal value,D,Number of deaths,,,,,,2009.5,,,,,,1,,,1834,2004,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2010-06,1954,,,,,A,Normal value,D,Number of deaths,,,,,,2010.5,,,,,,1,,,1862,2051,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2011-06,2033,,,,,A,Normal value,D,Number of deaths,,,,,,2011.5,,,,,,1,,,1931,2142,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2012-06,2124,,,,,A,Normal value,D,Number of deaths,,,,,,2012.5,,,,,,1,,,2020,2233,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2013-06,2184,,,,,A,Normal value,D,Number of deaths,,,,,,2013.5,,,,,,1,,,2088,2287,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2014-06,2209,,,,,A,Normal value,D,Number of deaths,,,,,,2014.5,,,,,,1,,,2128,2296,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2015-06,2212,,,,,A,Normal value,D,Number of deaths,,,,,,2015.5,,,,,,1,,,2148,2279,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2016-06,2188,,,,,A,Normal value,D,Number of deaths,,,,,,2016.5,,,,,,1,,,2136,2244,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2017-06,2121,,,,,A,Normal value,D,Number of deaths,,,,,,2017.5,,,,,,1,,,2076,2170,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2018-06,2014,,,,,A,Normal value,D,Number of deaths,,,,,,2018.5,,,,,,1,,,1969,2061,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2019-06,1884,,,,,A,Normal value,D,Number of deaths,,,,,,2019.5,,,,,,1,,,1842,1929,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2020-06,1721,,,,,A,Normal value,D,Number of deaths,,,,,,2020.5,,,,,,1,,,1683,1763,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2021-06,1490,,,,,A,Normal value,D,Number of deaths,,,,,,2021.5,,,,,,1,,,1451,1529,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2022-06,1316,,,,,A,Normal value,D,Number of deaths,,,,,,2022.5,,,,,,1,,,1269,1362,,,BSR,BSR
TUN,Tunisia,TMY0T4,Under-five deaths,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2023-06,1208,,,,,A,Normal value,D,Number of deaths,,,,,,2023.5,,,,,,1,,,1144,1273,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,222,,,,,A,Normal value,D,Number of deaths,,,,,,1990.5,,,,,,1,,,172,277,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,216,,,,,A,Normal value,D,Number of deaths,,,,,,1991.5,,,,,,1,,,175,261,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,209,,,,,A,Normal value,D,Number of deaths,,,,,,1992.5,,,,,,1,,,176,245,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1993-06,202,,,,,A,Normal value,D,Number of deaths,,,,,,1993.5,,,,,,1,,,176,230,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1994-06,195,,,,,A,Normal value,D,Number of deaths,,,,,,1994.5,,,,,,1,,,174,217,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1995-06,189,,,,,A,Normal value,D,Number of deaths,,,,,,1995.5,,,,,,1,,,171,208,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1996-06,183,,,,,A,Normal value,D,Number of deaths,,,,,,1996.5,,,,,,1,,,167,201,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1997-06,179,,,,,A,Normal value,D,Number of deaths,,,,,,1997.5,,,,,,1,,,163,195,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1998-06,175,,,,,A,Normal value,D,Number of deaths,,,,,,1998.5,,,,,,1,,,159,191,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1999-06,171,,,,,A,Normal value,D,Number of deaths,,,,,,1999.5,,,,,,1,,,154,188,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2000-06,167,,,,,A,Normal value,D,Number of deaths,,,,,,2000.5,,,,,,1,,,149,186,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2001-06,163,,,,,A,Normal value,D,Number of deaths,,,,,,2001.5,,,,,,1,,,143,185,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2002-06,159,,,,,A,Normal value,D,Number of deaths,,,,,,2002.5,,,,,,1,,,136,184,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2003-06,155,,,,,A,Normal value,D,Number of deaths,,,,,,2003.5,,,,,,1,,,129,183,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2004-06,150,,,,,A,Normal value,D,Number of deaths,,,,,,2004.5,,,,,,1,,,122,181,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2005-06,144,,,,,A,Normal value,D,Number of deaths,,,,,,2005.5,,,,,,1,,,115,177,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2006-06,139,,,,,A,Normal value,D,Number of deaths,,,,,,2006.5,,,,,,1,,,110,173,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2007-06,135,,,,,A,Normal value,D,Number of deaths,,,,,,2007.5,,,,,,1,,,105,168,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2008-06,130,,,,,A,Normal value,D,Number of deaths,,,,,,2008.5,,,,,,1,,,102,162,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2009-06,125,,,,,A,Normal value,D,Number of deaths,,,,,,2009.5,,,,,,1,,,99,155,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2010-06,121,,,,,A,Normal value,D,Number of deaths,,,,,,2010.5,,,,,,1,,,97,149,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2011-06,118,,,,,A,Normal value,D,Number of deaths,,,,,,2011.5,,,,,,1,,,96,142,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2012-06,115,,,,,A,Normal value,D,Number of deaths,,,,,,2012.5,,,,,,1,,,96,136,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2013-06,113,,,,,A,Normal value,D,Number of deaths,,,,,,2013.5,,,,,,1,,,96,131,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2014-06,111,,,,,A,Normal value,D,Number of deaths,,,,,,2014.5,,,,,,1,,,97,127,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2015-06,111,,,,,A,Normal value,D,Number of deaths,,,,,,2015.5,,,,,,1,,,98,124,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2016-06,110,,,,,A,Normal value,D,Number of deaths,,,,,,2016.5,,,,,,1,,,99,122,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2017-06,109,,,,,A,Normal value,D,Number of deaths,,,,,,2017.5,,,,,,1,,,99,121,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2018-06,110,,,,,A,Normal value,D,Number of deaths,,,,,,2018.5,,,,,,1,,,99,121,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2019-06,111,,,,,A,Normal value,D,Number of deaths,,,,,,2019.5,,,,,,1,,,100,122,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2020-06,112,,,,,A,Normal value,D,Number of deaths,,,,,,2020.5,,,,,,1,,,101,124,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2021-06,114,,,,,A,Normal value,D,Number of deaths,,,,,,2021.5,,,,,,1,,,102,127,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2022-06,116,,,,,A,Normal value,D,Number of deaths,,,,,,2022.5,,,,,,1,,,101,132,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2023-06,118,,,,,A,Normal value,D,Number of deaths,,,,,,2023.5,,,,,,1,,,100,138,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,362,,,,,A,Normal value,D,Number of deaths,,,,,,1990.5,,,,,,1,,,282,449,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,355,,,,,A,Normal value,D,Number of deaths,,,,,,1991.5,,,,,,1,,,290,426,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,345,,,,,A,Normal value,D,Number of deaths,,,,,,1992.5,,,,,,1,,,295,399,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1993-06,335,,,,,A,Normal value,D,Number of deaths,,,,,,1993.5,,,,,,1,,,296,376,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1994-06,324,,,,,A,Normal value,D,Number of deaths,,,,,,1994.5,,,,,,1,,,294,356,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1995-06,314,,,,,A,Normal value,D,Number of deaths,,,,,,1995.5,,,,,,1,,,289,340,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1996-06,306,,,,,A,Normal value,D,Number of deaths,,,,,,1996.5,,,,,,1,,,283,329,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1997-06,298,,,,,A,Normal value,D,Number of deaths,,,,,,1997.5,,,,,,1,,,277,320,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1998-06,291,,,,,A,Normal value,D,Number of deaths,,,,,,1998.5,,,,,,1,,,269,313,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1999-06,285,,,,,A,Normal value,D,Number of deaths,,,,,,1999.5,,,,,,1,,,261,307,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2000-06,278,,,,,A,Normal value,D,Number of deaths,,,,,,2000.5,,,,,,1,,,252,304,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2001-06,271,,,,,A,Normal value,D,Number of deaths,,,,,,2001.5,,,,,,1,,,241,303,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2002-06,264,,,,,A,Normal value,D,Number of deaths,,,,,,2002.5,,,,,,1,,,229,302,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2003-06,256,,,,,A,Normal value,D,Number of deaths,,,,,,2003.5,,,,,,1,,,216,300,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2004-06,247,,,,,A,Normal value,D,Number of deaths,,,,,,2004.5,,,,,,1,,,203,295,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2005-06,237,,,,,A,Normal value,D,Number of deaths,,,,,,2005.5,,,,,,1,,,191,287,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2006-06,227,,,,,A,Normal value,D,Number of deaths,,,,,,2006.5,,,,,,1,,,180,278,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2007-06,217,,,,,A,Normal value,D,Number of deaths,,,,,,2007.5,,,,,,1,,,172,267,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2008-06,208,,,,,A,Normal value,D,Number of deaths,,,,,,2008.5,,,,,,1,,,165,256,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2009-06,200,,,,,A,Normal value,D,Number of deaths,,,,,,2009.5,,,,,,1,,,160,245,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2010-06,193,,,,,A,Normal value,D,Number of deaths,,,,,,2010.5,,,,,,1,,,156,233,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2011-06,188,,,,,A,Normal value,D,Number of deaths,,,,,,2011.5,,,,,,1,,,155,223,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2012-06,183,,,,,A,Normal value,D,Number of deaths,,,,,,2012.5,,,,,,1,,,155,213,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2013-06,180,,,,,A,Normal value,D,Number of deaths,,,,,,2013.5,,,,,,1,,,156,205,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2014-06,177,,,,,A,Normal value,D,Number of deaths,,,,,,2014.5,,,,,,1,,,157,198,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2015-06,175,,,,,A,Normal value,D,Number of deaths,,,,,,2015.5,,,,,,1,,,158,192,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2016-06,174,,,,,A,Normal value,D,Number of deaths,,,,,,2016.5,,,,,,1,,,159,189,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2017-06,174,,,,,A,Normal value,D,Number of deaths,,,,,,2017.5,,,,,,1,,,160,187,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2018-06,174,,,,,A,Normal value,D,Number of deaths,,,,,,2018.5,,,,,,1,,,161,188,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2019-06,175,,,,,A,Normal value,D,Number of deaths,,,,,,2019.5,,,,,,1,,,162,190,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2020-06,178,,,,,A,Normal value,D,Number of deaths,,,,,,2020.5,,,,,,1,,,163,193,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2021-06,180,,,,,A,Normal value,D,Number of deaths,,,,,,2021.5,,,,,,1,,,164,197,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2022-06,183,,,,,A,Normal value,D,Number of deaths,,,,,,2022.5,,,,,,1,,,163,204,,,BSR,BSR
TUN,Tunisia,TMY10T14,Deaths age 10 to 14,M,Male,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2023-06,185,,,,,A,Normal value,D,Number of deaths,,,,,,2023.5,,,,,,1,,,160,213,,,BSR,BSR
TUN,Tunisia,TMY10T19,Deaths age 10 to 19,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,412,,,,,A,Normal value,D,Number of deaths,,,,,,1990.5,,,,,,1,,,347,483,,,BSR,BSR
TUN,Tunisia,TMY10T19,Deaths age 10 to 19,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,412,,,,,A,Normal value,D,Number of deaths,,,,,,1991.5,,,,,,1,,,356,472,,,BSR,BSR
TUN,Tunisia,TMY10T19,Deaths age 10 to 19,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,412,,,,,A,Normal value,D,Number of deaths,,,,,,1992.5,,,,,,1,,,364,464,,,BSR,BSR
TUN,Tunisia,TMY10T19,Deaths age 10 to 19,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1993-06,413,,,,,A,Normal value,D,Number of deaths,,,,,,1993.5,,,,,,1,,,372,455,,,BSR,BSR
TUN,Tunisia,TMY10T19,Deaths age 10 to 19,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1994-06,411,,,,,A,Normal value,D,Number of deaths,,,,,,1994.5,,,,,,1,,,376,448,,,BSR,BSR
